2016-12-05,27.12
2016-12-06,27.13
2016-12-07,26.99
2016-12-08,27.31
2016-12-09,27.21
2016-12-10,26.52
2016-12-11,26.19
2016-12-12,27.68
2016-12-13,26.65
2016-12-14,27.00
2016-12-15,27.02
2016-12-16,27.23
2016-12-17,27.24
2016-12-18,26.28
2016-12-19,27.48
2016-12-20,27.21
2016-12-21,27.20
2016-12-22,27.37
2016-12-23,27.89
2016-12-24,27.35
2016-12-25,26.57
2016-12-26,27.17
2016-12-27,27.37
2016-12-28,27.32
2016-12-29,27.30
2016-12-30,27.32
2016-12-31,27.27
2017-01-01,26.49
2017-01-02,26.62
2017-01-03,27.25
2017-01-04,27.51
2017-01-05,27.45
2017-01-06,27.27
2017-01-07,27.17
2017-01-08,26.42
2017-01-09,27.30
2017-01-10,27.20
2017-01-11,27.18
2017-01-12,27.14
2017-01-13,27.09
2017-01-14,26.60
2017-01-15,26.58
2017-01-16,27.19
2017-01-17,27.27
2017-01-18,27.52
2017-01-19,27.24
2017-01-20,27.32
2017-01-21,26.96
2017-01-22,26.98
2017-01-23,27.29
2017-01-24,27.64
2017-01-25,27.38
2017-01-26,27.40
2017-01-27,26.64
2017-01-28,26.55
2017-01-29,26.92
2017-01-30,27.02
2017-01-31,27.10
2017-02-01,27.21
2017-02-02,27.31
2017-02-03,27.10
2017-02-04,27.23
2017-02-05,27.20
2017-02-06,26.81
2017-02-07,26.98
2017-02-08,27.23
2017-02-09,26.38
2017-02-10,27.33
2017-02-11,26.16
2017-02-12,26.80
2017-02-13,26.62
2017-02-14,26.98
2017-02-15,26.97
2017-02-16,26.80
2017-02-17,26.76
2017-02-18,27.44
2017-02-19,26.67
2017-02-20,26.89
2017-02-21,26.57
2017-02-22,26.67
2017-02-23,26.55
2017-02-24,26.77
2017-02-25,26.94
2017-02-26,26.73
2017-02-27,26.44
2017-02-28,26.30
2017-03-01,26.62
2017-03-02,26.77
2017-03-03,27.02
2017-03-04,26.85
2017-03-05,26.32
2017-03-06,26.60
2017-03-07,26.96
2017-03-08,26.84
2017-03-09,26.66
2017-03-10,26.17
2017-03-11,25.85
2017-03-12,26.37
2017-03-13,27.81
2017-03-14,27.12
2017-03-15,26.65
2017-03-16,26.43
2017-03-17,26.68
2017-03-18,26.36
2017-03-19,27.02
2017-03-20,26.67
2017-03-21,26.64
2017-03-22,26.61
2017-03-23,26.66
2017-03-24,26.55
2017-03-25,26.64
2017-03-26,25.68
2017-03-27,26.49
2017-03-28,26.58
2017-03-29,26.82
2017-03-30,26.70
2017-03-31,26.57
2017-04-01,26.53
2017-04-02,26.35
2017-04-03,25.81
2017-04-04,26.11
2017-04-05,27.08
2017-04-06,26.56
2017-04-07,26.14
2017-04-08,25.55
2017-04-09,26.32
2017-04-10,26.32
2017-04-11,26.48
2017-04-12,26.49
2017-04-13,26.56
2017-04-14,25.43
2017-04-15,26.51
2017-04-16,25.93
2017-04-17,25.92
2017-04-18,26.05
2017-04-19,26.05
2017-04-20,26.27
2017-04-21,26.19
2017-04-22,25.80
2017-04-23,25.47
2017-04-24,26.07
2017-04-25,25.82
2017-04-26,26.10
2017-04-27,26.28
2017-04-28,26.21
2017-04-29,26.20
2017-04-30,25.81
2017-05-01,25.26
2017-05-02,26.04
2017-05-03,26.17
2017-05-04,26.15
2017-05-05,26.29
2017-05-06,26.38
2017-05-07,26.37
2017-05-08,26.09
2017-05-09,26.07
2017-05-10,26.63
2017-05-11,26.01
2017-05-12,25.99
2017-05-13,26.04
2017-05-14,26.24
2017-05-15,26.30
2017-05-16,26.09
2017-05-17,26.07
2017-05-18,25.85
2017-05-19,25.86
2017-05-20,26.49
2017-05-21,25.29
2017-05-22,25.87
2017-05-23,26.17
2017-05-24,26.04
2017-05-25,25.81
2017-05-26,25.98
2017-05-27,25.62
2017-05-28,25.00
2017-05-29,25.62
2017-05-30,25.64
2017-05-31,25.56
2017-06-01,25.69
2017-06-02,25.44
2017-06-03,25.56
2017-06-04,25.09
2017-06-05,25.89
2017-06-06,26.03
2017-06-07,25.67
2017-06-08,25.55
2017-06-09,25.58
2017-06-10,25.56
2017-06-11,26.05
2017-06-12,25.32
2017-06-13,25.83
2017-06-14,25.94
2017-06-15,25.94
2017-06-16,25.37
2017-06-17,25.72
2017-06-18,25.40
2017-06-19,25.23
2017-06-20,25.60
2017-06-21,25.62
2017-06-22,25.58
2017-06-23,25.89
2017-06-24,26.30
2017-06-25,25.75
2017-06-26,25.16
