date,value
2015-11-08,27.33
2015-11-09,27.05
2015-11-10,26.59
2015-11-11,29.00
2015-11-12,28.76
2015-11-13,28.71
2015-11-14,27.41
2015-11-15,27.70
2015-11-16,27.54
2015-11-17,27.71
2015-11-18,27.72
2015-11-19,27.30
2015-11-20,27.43
2015-11-21,27.23
2015-11-22,26.70
2015-11-23,26.78
2015-11-24,27.06
2015-11-25,28.65
2015-11-26,27.46
2015-11-27,27.58
2015-11-28,27.32
2015-11-29,27.10
2015-11-30,26.88
2015-12-01,27.52
2015-12-02,27.77
2015-12-03,27.71
2015-12-04,27.49
2015-12-05,27.80
2015-12-06,27.06
2015-12-07,27.74
2015-12-08,27.56
2015-12-09,27.56
2015-12-10,27.73
2015-12-11,27.84
2015-12-12,26.86
2015-12-13,26.48
2015-12-14,27.18
2015-12-15,27.17
2015-12-16,27.83
2015-12-17,27.19
2015-12-18,27.50
2015-12-19,27.37
2015-12-20,27.31
2015-12-21,27.40
2015-12-22,27.35
2015-12-23,27.73
2015-12-24,27.08
2015-12-25,28.00
2015-12-26,28.05
2015-12-27,27.00
2015-12-28,27.19
2015-12-29,26.88
2015-12-30,27.18
2015-12-31,27.19
2016-01-01,27.22
2016-01-02,27.29
2016-01-03,26.79
2016-01-04,27.14
2016-01-05,27.18
2016-01-06,27.18
2016-01-07,27.20
2016-01-08,26.82
2016-01-09,26.56
2016-01-10,26.89
2016-01-11,26.88
2016-01-12,27.17
2016-01-13,27.07
2016-01-14,27.00
2016-01-15,26.42
2016-01-16,27.45
2016-01-17,27.30
2016-01-18,27.07
2016-01-19,27.12
2016-01-20,27.06
2016-01-21,26.92
2016-01-22,26.91
2016-01-23,27.23
2016-01-24,27.18
2016-01-25,27.12
2016-01-26,26.69
2016-01-27,27.09
2016-01-28,27.12
2016-01-29,26.64
2016-01-30,27.75
2016-01-31,27.58
2016-02-01,27.73
2016-02-02,26.85
2016-02-03,26.99
2016-02-04,27.04
2016-02-05,27.02
2016-02-06,27.78
2016-02-07,28.41
2016-02-08,26.75
2016-02-09,27.00
2016-02-10,26.76
2016-02-11,26.98
2016-02-12,27.23
2016-02-13,27.26
2016-02-14,27.14
2016-02-15,26.96
2016-02-16,26.86
2016-02-17,26.86
2016-02-18,27.00
2016-02-19,26.93
2016-02-20,28.09
2016-02-21,27.03
2016-02-22,27.22
2016-02-23,26.86
2016-02-24,26.84
2016-02-25,26.93
2016-02-26,26.78
2016-02-27,26.37
2016-02-28,27.19
2016-02-29,26.97
2016-03-01,26.76
2016-03-02,26.95
2016-03-03,26.72
2016-03-04,26.74
2016-03-05,27.17
2016-03-06,27.06
2016-03-07,27.07
2016-03-08,26.56
2016-03-09,26.95
2016-03-10,26.58
2016-03-11,26.52
2016-03-12,26.47
2016-03-13,26.55
2016-03-14,26.94
2016-03-15,26.78
2016-03-16,26.82
2016-03-17,27.05
2016-03-18,27.02
2016-03-19,27.15
2016-03-20,26.51
2016-03-21,26.35
2016-03-22,27.20
2016-03-23,28.57
2016-03-24,28.07
2016-03-25,27.25
2016-03-26,27.81
2016-03-27,27.42
2016-03-28,27.17
2016-03-29,26.92
2016-03-30,26.88
2016-03-31,27.06
2016-04-01,27.05
2016-04-02,27.50
2016-04-03,26.85
2016-04-04,26.72
2016-04-05,27.61
2016-04-06,26.88
2016-04-07,26.90
2016-04-08,26.89
2016-04-09,26.53
2016-04-10,26.18
2016-04-11,26.62
2016-04-12,26.12
2016-04-13,26.20
2016-04-14,26.36
2016-04-15,26.91
2016-04-16,26.82
2016-04-17,26.55
2016-04-18,26.47
2016-04-19,27.31
2016-04-20,27.16
2016-04-21,27.25
2016-04-22,26.86
2016-04-23,26.45
2016-04-24,26.61
2016-04-25,27.49
2016-04-26,26.93
2016-04-27,26.79
2016-04-28,26.89
2016-04-29,26.66
2016-04-30,27.29
2016-05-01,26.76
2016-05-02,26.97
2016-05-03,26.65
2016-05-04,26.89
2016-05-05,26.92
2016-05-06,26.94
2016-05-07,27.47
2016-05-08,26.87
2016-05-09,26.79
2016-05-10,26.89
2016-05-11,26.89
2016-05-12,26.87
2016-05-13,26.87
2016-05-14,26.17
2016-05-15,26.85
2016-05-16,26.67
2016-05-17,26.84
2016-05-18,26.70
2016-05-19,26.80
2016-05-20,26.84
2016-05-21,27.06
2016-05-22,26.48
2016-05-23,26.89
2016-05-24,26.97
2016-05-25,26.94
2016-05-26,26.85
2016-05-27,26.88
2016-05-28,26.71
2016-05-29,26.22
2016-05-30,26.78
2016-05-31,26.81
2016-06-01,26.86
2016-06-02,26.61
2016-06-03,26.77
2016-06-04,26.99
2016-06-05,25.53
2016-06-06,27.08
2016-06-07,27.02
2016-06-08,27.22
2016-06-09,27.05
2016-06-10,26.90
2016-06-11,26.74
2016-06-12,26.20
2016-06-13,27.08
2016-06-14,27.14
2016-06-15,27.27
2016-06-16,27.12
2016-06-17,27.19
2016-06-18,27.28
2016-06-19,26.63
2016-06-20,27.35
2016-06-21,27.13
2016-06-22,27.12
2016-06-23,27.26
2016-06-24,27.27
2016-06-25,27.21
2016-06-26,26.41
2016-06-27,27.17
2016-06-28,27.27
2016-06-29,27.32
2016-06-30,27.35
2016-07-01,27.09
2016-07-02,27.42
2016-07-03,27.23
2016-07-04,27.46
2016-07-05,27.43
